32, 1024, 1, 0, 524288, 8, 63640, 12300, 36360, 7046, 0, 0.000000, 0, 0.193500, 8359, 19346, 2582, 8359, 0, 0.133500, 0, 2582
32, 1024, 2, 0, 524288, 8, 63640, 9623, 36360, 5980, 0, 0.000000, 0, 0.156000, 7002, 15603, 2582, 7002, 0, 0.165500, 0, 2582
32, 1024, 4, 0, 524288, 8, 63640, 8449, 36360, 5821, 0, 0.000000, 0, 0.142700, 6689, 14270, 2582, 6689, 0, 0.180900, 0, 2582
32, 1024, 8, 0, 524288, 8, 63640, 7972, 36360, 5655, 0, 0.000000, 0, 0.136300, 6509, 13627, 2582, 6509, 0, 0.189500, 0, 2582
32, 1024, 32, 0, 524288, 8, 63640, 8099, 36360, 5597, 0, 0.000000, 0, 0.137000, 6442, 13696, 2582, 6442, 0, 0.188500, 0, 2582
32, 2048, 1, 0, 524288, 8, 63640, 8905, 36360, 5869, 0, 0.000000, 0, 0.147700, 6713, 14774, 2582, 6713, 0, 0.174800, 0, 2582
32, 2048, 2, 0, 524288, 8, 63640, 5994, 36360, 4720, 0, 0.000000, 0, 0.107100, 5391, 10714, 2582, 5391, 0, 0.241000, 0, 2582
32, 2048, 4, 0, 524288, 8, 63640, 5170, 36360, 4452, 0, 0.000000, 0, 0.096200, 4942, 9622, 2582, 4942, 0, 0.268300, 0, 2582
32, 2048, 8, 0, 524288, 8, 63640, 4744, 36360, 4325, 0, 0.000000, 0, 0.090700, 4788, 9069, 2582, 4788, 0, 0.284700, 0, 2582
32, 2048, 64, 0, 524288, 8, 63640, 4585, 36360, 4275, 0, 0.000000, 0, 0.088600, 4693, 8860, 2582, 4693, 0, 0.291400, 0, 2582
32, 4096, 1, 0, 524288, 8, 63640, 5883, 36360, 4134, 0, 0.000000, 0, 0.100200, 4675, 10017, 2582, 4675, 0, 0.257800, 0, 2582
32, 4096, 2, 0, 524288, 8, 63640, 4000, 36360, 3528, 0, 0.000000, 0, 0.075300, 3962, 7528, 2582, 3962, 0, 0.343000, 0, 2582
32, 4096, 4, 0, 524288, 8, 63640, 2941, 36360, 3051, 0, 0.000000, 0, 0.059900, 3369, 5992, 2582, 3369, 0, 0.430900, 0, 2582
